epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,2200.38,1.02795,0.72559,1.30484,0.6633,0.68801,0.70074,0.36044,1.87244,1.38026,2.12633,0.000226497,0.000226497,0.000226497
87,2225.87,1.03409,0.7778,1.34228,0.7259,0.62067,0.70333,0.35838,1.84428,1.42691,2.0919,0.000212349,0.000212349,0.000212349
88,2251.65,1.00048,0.73602,1.29672,0.70602,0.65223,0.71192,0.3565,1.87474,1.40029,2.11364,0.000198202,0.000198202,0.000198202
89,2277.35,1.01113,0.74407,1.30043,0.75345,0.60943,0.70751,0.35971,1.83426,1.41244,2.08471,0.000184055,0.000184055,0.000184055
90,2303.14,1.01842,0.74965,1.31866,0.65243,0.68577,0.69483,0.3581,1.84234,1.45711,2.10118,0.000169908,0.000169908,0.000169908
91,2328.52,0.94404,0.72015,1.27287,0.63641,0.68886,0.67887,0.35586,1.85726,1.46685,2.11364,0.000155761,0.000155761,0.000155761
92,2353.89,0.88787,0.6126,1.23675,0.74515,0.61474,0.68052,0.34076,1.88927,1.4443,2.12893,0.000141614,0.000141614,0.000141614
93,2379.62,0.93398,0.6018,1.2626,0.7614,0.66644,0.71295,0.36206,1.83332,1.41662,2.09439,0.000127467,0.000127467,0.000127467
94,2405.05,0.86221,0.56094,1.20303,0.70947,0.65335,0.70371,0.3666,1.76541,1.4022,2.04797,0.00011332,0.00011332,0.00011332
95,2430.28,0.88286,0.56162,1.21517,0.70345,0.65411,0.72136,0.37493,1.75518,1.35522,2.04982,9.91726e-05,9.91726e-05,9.91726e-05
96,2455.61,0.89651,0.53598,1.25293,0.7291,0.64506,0.72481,0.37841,1.76137,1.34777,2.04507,8.50255e-05,8.50255e-05,8.50255e-05
97,2481.02,0.86605,0.53681,1.24531,0.79452,0.63982,0.7275,0.37156,1.79806,1.35021,2.0526,7.08784e-05,7.08784e-05,7.08784e-05
98,2506.51,0.8718,0.53393,1.19141,0.78627,0.64556,0.72129,0.36369,1.83883,1.3597,2.08143,5.67313e-05,5.67313e-05,5.67313e-05
99,2532.13,0.85639,0.53687,1.2236,0.71464,0.68203,0.72631,0.36646,1.82946,1.3566,2.07657,4.25842e-05,4.25842e-05,4.25842e-05
100,2557.64,0.84452,0.53262,1.21749,0.6664,0.67903,0.69928,0.3594,1.82073,1.36528,2.07283,2.84371e-05,2.84371e-05,2.84371e-05
